경찰 관계자는 양씨의 휴대폰에 17일 하루에만 빚 독촉과 관련 문자가 12건이나 들어와 있었다며 '전화를 받든지 해야지, 화나게 하지 말고 좋게 끝내고 싶다(사채업자)', ' 이자입금날이니 오늘안으로 처리해달라(은행)'는 글이 대부분이었다고 말했다.,0
울산 춘해보건대학의 2010년 신입생합격자 등록률이 지난해보다 대폭 증가한 것으로 나타났다.,0
윤종대(62) 부산스포원 이사장은 다음달 1일까지 임기를 마무리한 뒤 다음달 3일 출판기념회 이후에 예비후보자 등록을 실시할 예정이다.,0
이들 세 명의 만학도는 부산대 국제전문대학원에서 석사학위를 받은 뒤, 지난 2007년 이 대학원 박사과정에 진학해 향학열을 불태웠고 이번에 영예의 박사학위를 받게 됐다.,0
이 자리에서 친박계 의원들 다수는 김 의원의 절충안이 내용적으로는 고심한 흔적이 있지만 시점으로 볼 때 부적절했다며 우려의 목소리를 표시한 것으로 알려졌다.,0
정 대표는 이날 기자간담회에서 민주당이 (영남에서)쉽지 않은 것은 사실이지만 야 5당간 분담과 연대를 통해 전 지역에 후보를 낸다는 목표를 갖고 있다며 (영남에서) 한나라당 후보가 혼자 뛰는 양상을 방치하지 않겠다고 말했다.,0
'100년 부산 재창조'를 슬로건으로 내건 김영삼 전 부산발전연구원장의 공세는 허 시장 측에는 한층 뼈아플 수 있다.,0
최흥철최용직김현기 3총사 내일 오전 남자 라지힐 예선 출전 최흥철, 최용직, 김현기가 올림픽 무대에 처음 나선 것은 지난 1998년 일본 나가노 대회 때였다.,0
동아대병원 류마티스 퇴행성관절센터 개소.,0
우리나라에서는 체육의 모든 무게중심이 동계하계 종목 할 것 없이 올림픽에 쏠려 있다.,0
문현동 금융단지 전체 부지의 지하공간을 왜 전부 다 연결하지 않았지요 ?,0
김종민은 19-20일 경남 통영 욕지도에서 진행한 '1박2일'의 녹화에서 어수룩한 '본래 모습'을 되찾아 현장 분위기를 스릴 넘치게 만들었다.,0
최단거리인 500 는 스타트에서 순위가 결정될 만큼 순발력이 필요해 성시백이 오노만 제친다면 금메달도 가능한 종목이다.,0
이 판사는 2005년 7월 서울남부지법에서 함께 근무한 부인 이수영 판사와 함께 미국 캘리포니아로 10개월 일정의 연수를 떠나기도 했다.,0
월출시각인 오후 5시 57분께 높이 12m, 지름 8m에 이르는 대형 달집태우기 행사가 진행된다.,0
'투르비옹'은 회오리바람이라는 뜻으로 지구의 중력과 착용 위치에 따라 변하는 무게 중심에 의한 시간의 오차를 줄이는 기술이다.,0
한국문화복지협의회는 23일 오후 부산 코모도 호텔에서 '2009년 문화 바우처 사업 평가 워크숍'을 열었다.,0
서씨는 그녀들에게 한국에 있는 친정 가족 역할을 자주 하는 편이다.,0
춤판에 서면 흡인력이 강하고 언제나 에너지가 넘치는 춤꾼 신은주.,0
1928년 경남 창원에서 출생한 박 이사장은 마산고를 나와 625 때 통신장교로 복무하면서 화랑무공훈장을 받았고, 조선대 법학과와 대학원을 나왔다.,0
한 조사결과를 보니 우리나라 부모들은 181㎝, 딸은 167㎝까지 크기를 바라고 있다고 한다.,0
키를 키우기 위해 하루 2L의 우유를 간식으로 먹다가 키가 크는 대신 살만 찔 수도 있다고 한다.,0
연구소나 정책센터 등 유치 유엔활동 지속적 지원 유엔 명칭 활용한 일회성 이벤트단기 사업 피해야 박 대사는 얼마 전 유럽의 한 회원국이 자국의 공공건물에 유엔명칭을 사용하려 했으나 거부됐는데 남구가 승인을 받은 것은 의미있는 일이라며 1955년 유엔총회 결의 977호에 따라 유엔묘지가 만들어지고 당시 우리 정부와의 상호협정이 체결돼 법적 근거가 분명했던 점이 도움이 됐다고 명칭사용 승인 배경을 밝혔다.,0
예능계의 대부 '이경규'는 군대 생활할 때 개인기 중 하나로 헐크 흉내를 잘 내 고참들의 사랑을 받았다고 말했다.,0
소문이 나면서 이경규는 일요일마다 각 내무반을 돌아다니며 헐크 흉내를 냈고, 나중엔 헐크처럼 얼굴이 바뀌었다고 말했다.,0
이은상, 김필진 작가가 극본을 맡았으며, 문영진PD 등 4명의 감독이 메가폰을 잡는 프로듀서 시스템의 드라마이다.,0
김윤진나문희 주연의 최루성 신파 드라마 하모니가 전국 관객 200만명 고지를 눈앞에 둔 가운데.,0
루베이다 던포드는 밴쿠버 현지의 모습을 지난 8일부터 'SBS 생방송 투데이-루베이다의 밴쿠버 2010'(월~금 오후 5시 35분)을 통해 안방으로 생생히 전달하고 있다.,0
아울러 NHK 위성채널에서 방송 중인 드라마 '이산'은 지난 21일 평균시청률이 2.7%로 '대장금'의 첫 방송 평균시청률(2.32%)을 앞지르며 이 채널이 방송한 한국 드라마 중 최고를 기록했다고 말했다.,0
그러나 수정안의 경우에도 과세대상은 당초 정부가 발표한대로 상위 10% 수준을 유지하고 있다.,0
검단산단 일대 2천200여개를 비롯해 각종 개발에 따라 이전이 불가피한 중소기업들이 희망하는 아파트형공장 확대와 필지 면적 줄이기 등이 오는 2011년 이후에나 가능할 것으로 보이기 때문이다.,0
이 법안은 황우여 의원이 2008년 7월 대표 발의한 '북한인권법안' 과 같은해 11월 홍일표 의원이 제출한 '북한인권재단 설립 운영에 관한 법률안' , 12월 윤상현 의원이 낸 '북한인권법안' 등 주로 인천 여당 의원들의 의견을 합쳐 만든 것이다.,0
그는 경기도의 경우 우리나라 인구의 4분의 1에 해당하는 1천200만명이 생활하고 있음에도 도를 관할하는 고등법원이 없어 도민들이 많은 고통을 겪고 있다고 주장했다.,0
청라 시티타워 착공 1년 이상 지연 2010-02-23 20:48:43,0
미각 통해 오감자극, 감성과 지능까지 개발 2010-02-24 03:35:38,0
동남권신공항 건설 추진 허브공항 정착 난기류 2010-02-23 20:49:26,0
유정복 의원, 시장 출마설 일축.,0
시는 올해부터 2014년까지 375억원을 투입해 750대의 택시를 감차하기로 하고 올해는 75억원을 들여 150대의 개인택시 면허를 매입할 계획이다.,0
박 의원은 그러나 세종시 수정안 도 세종시 원안 통과 때와 같은 국론 분열과 갈등을 되풀이 하고 있다며 세종시 수정안에도 문제를 제기했다.,0
계양구, 장애인생산품 우선구매 목표제 추진.,0
지난달 말 현재 인천경제청이 운영하고 있는 위원회는 인사위원회, 광고물관리심의위원회, 건축위원회, 도시경관자문위원회 등 18개로 당연직과 위촉직을 포함해 462명의 위원들이 활동하고 있다.,0
2010 희망키우기 저소득가정 중 고 신입생 교복지원 은 경제사정이 어렵더라도 관내 청소년이 꿈과 희망의 힘찬 출발을 할 수 있도록 구에서 지원하는 사업으로 구는 어려운 가정의 청소년들이 학업에 정진할 수 있도록 희망키우기 민간후원사업을 꾸준히 추진할 계획이다.,0
교통민원 해소 눈 가리고 아웅 2010-02-23 20:47:55,0
동남권신공항 건설 추진 허브공항 정착 난기류 2010-02-23 20:49:26,0
구는 또 영유아를 둔 가정의 부담을 덜고 아이들의 건전한 성장과 발달을 도모하고자 무료로 장난감을 대여해주는 도담도담 장난감 월드 를 운영하고 있다.,0
행정안전부도 지난달 사업공모에 응모한 전국 지자체 7곳 중 충남 공주시 계룡면 월암리를 도농복합형 저탄소 녹색마을 조성 시범 대상지로 낙점했다.,0
미각 통해 오감자극, 감성과 지능까지 개발 2010-02-24 03:35:38,0
교통민원 해소 눈 가리고 아웅 2010-02-23 20:47:55,0
송도 지식산단에 LED 생산시설.,0
이날 시의회는 시 선거구획정위원회가 마련한 4인 8곳 3인 19곳 2인 4곳 등 총 31개의 기초의회 선거구 획정안을 2인 23곳 3인 17곳 등 총 40개 선거구로 바꿨다.,0
교통민원 해소 눈 가리고 아웅 2010-02-23 20:47:55,0
또 한국남동발전, 동국S&amp;C 등 기업체가 후원에 나선 배경에 의혹이 쏠리고 있다.,0
송도관광단지 개발 물꼬 2010-02-24 20:21:47 - 남북 공동 건설로 경협 확대하자 2010-02-24 20:20:59 - 민주당 핵심인사 송영길 최고위원 시장출마 압력 2010-02-24 20:19:54 - 아라뱃길 득보다 실 우려 확산 2010-02-24 20:19:36 - 복지사각지대 대안 될까 관심 2010-02-24 20:18:46,0
입력: 2010-02-25 19:32:50,0
경기중앙지방변호사회 부회장인 장성근 변호사는 현재 수도권지역인 인천과 경기도 지역에서는 1심 합의부 사건에 대해 항소를 하면 서울에 있는 서울고등법원으로 갈 수 밖에 없는데 서울고등법원의 사건 처리 현황을 보면 대구, 광주, 부산, 대전고등법원 사건의 두 배나 된다고 소개했다.,0
푸른녹지 조성에 동참하세요,0
남동구, 내나무 심기 운동 참여자 접수 인천시 남동구는 자연의 소중함을 느끼고 푸른 공원환경을 조성키 위해 내 나무 심기운동을 펼치기로 했다.,0
교통민원 해소 눈 가리고 아웅 2010-02-23 20:47:55,0
운영사 선정 평가항목 가운데 가산점 5점을 받기 위해서는 A터미널의 경우 글로벌 선사 출자 지분 20% 이상, B터미널은 지역 업체 출자지분이 50% 이상일 때 가능하다. 지역 업체는 공고일 기준으로 10년 전부터 본사 주소지를 인천시에 두고 지방세를 납부한 기업이 해당된다.,0
라세티 프리미어 동유럽 최고의 차 15개국 자동차 전문기자단 오토베스트 1위 선정 GM대우의 글로벌 준중형 세단 라세티 프리미어가 동유럽 15개국 자동차 전문기자단이 선정한 올해 최고의 차 1위를 차지했다.,0
동남권신공항 건설 추진 허브공항 정착 난기류 2010-02-23 20:49:26,0
교통민원 해소 눈 가리고 아웅 2010-02-23 20:47:55,0
루원시티 토지보상 공정성 의문.,0
미각 통해 오감자극, 감성과 지능까지 개발 2010-02-24 03:35:38,0
인천지역 건축물의 내진실태를 보면 대충 짐작할 수 있다.,0
오는 4월 준공 예정인 부개도시개발사업은 남북간 교통문제와 소음 피해 등을 남겨둔 채 시행과 분양을 끝낸 사업자는 철수하겠다는 자세다.,0
청라 시티타워 착공 1년 이상 지연 2010-02-23 20:48:43,0
인천 식중독 사고 소폭 감소 신종플루 확산 여파 손씻기 보편화 지난해 신종 인플루엔자 확산 여파로 손씻기가 보편화되면서 인천지역에서 식중독 사고가 소폭 감소한 것으로 나타났다.,0
구 심사위원회는 t당 위탁운영비를 6만387원 제시한 H사에 8.5점(10점 만점)을, 그보다 비싼 6만5천791원을 제안한 S사에 9.5점을 줘 위탁운영사로 S사를 선정했다.,0
이와함께 인천여성노동자회는 전체 상담 건수가 지난 2008년에 비해 크게 늘었고 특히 남녀고용평등 관련한 상담과 근로기준법 관련 상담이 1년 사이 크게 늘었다고 밝혔다.,0
롯데 계양산공원 더 줄어들 듯 한강청, 산림훼손 생태교육장 제외 요구 롯데건설이 골프장과 근린공원을 묶어 계양산에 대규모 테마파크를 조성하겠다는 계획(일명 스카이 힐 )은 결국 공수표가 됐다는 지적이 제기되고 있다.,0
용유임시역 연장구간까지에 대한 별도의 운임은 없으나 인천공항역에서 용유임시역까지 연장구간만 이용하면 편도운임 1000원이다.,0
도시관리계획 변경 추진 학교땅 활용도 높여볼까 학교들 교육환경 개선 위해 관심 시, 지난해 처리 25건 중 12건 해당 인천시 계양구 계산동에 있는 경인여대는 교육환경 개선사업에 골머리를 앓고 있었다.,0
청라 입주예정자 종합청사서 집회.,0
오늘만 해도 벌써 몇 번째요 ?,0
경찰은 최종 합격자 12명의 명단과 채용관련서류를 확보해 합격자, 공무원, 심사위원 등을 상대로 조사를 벌였으나 정씨 등이 혐의를 부인해 수사에 어려움을 겪고 있는 것으로 알려졌다.,0
취재현장 인천 미술 원로들 건강에 적신호가 켜졌다.,0
또 성공적인 운영 덕분에 부개문화사랑방, 부평아트센터 건립에도 기여한 것으로 알려졌다.,0
이 때 울고 있는 신데렐라 앞에 요정 할머니가 나타나는데.,0
그러나 소설에 뜻을 둬 1997년 예술세계 소설부문 신인상을 받은 뒤 본격적인 활동을 보였다.,0
올해는 숭례문 누각을 해체하고, 동측 성곽 일부를 복원할 계획이다.,0
모두 장 교장이 여행 혹은 출장을 다녀오며 사진기에 담은 아름다운 자연을 소재로 했다.,0
